MOC_RUBROS_ID;MOC_ZONAS_ID;RUBRO;NIVEL_RIESGO;FACTURACION_PROM_ACTUAL;INDICE_CRECIMIENTO;INDICE_ESTABILIDAD;INDICE_APERTURA;INDICE_CIERRE;INDICE_SUPERVIVENCIA;IND_AP_ACT_VS_IND_AP_ANIO_ANT;IND_CL_ACT_VS_IND_CL_ANIO_ANT;SUP_MENOS_1;SUP_ENTRE_1_Y_2;SUP_ENTRE_2_Y_3;SUP_ENTRE_3_Y_4;SUP_ENTRE_4_Y_5;SUP_MAS_5;FACTURACION_PROM_ANIO_ANT;NIVEL_LOCALES;INDICE_CIERRE_ANIO_ANT;INDICE_APERTURA_ANIO_ANT
2219;126;TRATAMIENTOS ESTETICOS;1;3;4;3;9.09;0.00;100.00;-66.67;NULL;3.45;20.69;0.00;0.00;10.34;65.52;3;1;NULL;30.00
2220;127;TRATAMIENTOS ESTETICOS;1;3;3;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;33.33;0.00;0.00;66.67;3;1;NULL;NULL
2221;128;TRATAMIENTOS ESTETICOS;1;1;5;2;66.67;0.00;100.00;NULL;NULL;40.00;0.00;60.00;0.00;0.00;0.00;1;1;NULL;NULL
2222;129;TRATAMIENTOS ESTETICOS;1;1;4;2;10.00;0.00;100.00;-50.00;-100.00;6.45;6.45;19.35;41.94;9.68;16.13;1;1;22.22;22.22
2223;130;TRATAMIENTOS ESTETICOS;1;3;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;12.73;16.36;16.36;12.73;41.82;3;2;NULL;17.65
2224;131;TRATAMIENTOS ESTETICOS;1;3;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;25.00;15.00;15.00;0.00;45.00;2;1;NULL;37.50
2225;132;TRATAMIENTOS ESTETICOS;1;5;3;4;0.00;0.00;100.00;-100.00;NULL;0.00;6.67;26.67;0.00;0.00;66.67;4;1;NULL;20.00
2226;133;TRATAMIENTOS ESTETICOS;5;1;3;1;0.00;20.00;0.00;-100.00;0.00;0.00;23.53;17.65;17.65;0.00;41.18;1;1;20.00;20.00
2227;134;TRATAMIENTOS ESTETICOS;1;2;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;14.29;21.43;21.43;10.71;32.14;2;1;11.11;11.11
2228;135;TRATAMIENTOS ESTETICOS;1;2;4;2;12.50;0.00;100.00;-75.00;NULL;5.56;44.44;16.67;16.67;16.67;0.00;1;1;NULL;57.14
2229;136;TRATAMIENTOS ESTETICOS;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2230;137;TRATAMIENTOS ESTETICOS;4;1;2;1;0.00;25.00;100.00;-100.00;NULL;0.00;18.18;27.27;0.00;0.00;54.55;1;1;NULL;25.00
2231;138;TRATAMIENTOS ESTETICOS;1;4;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2232;139;TRATAMIENTOS ESTETICOS;1;1;3;3;0.00;0.00;100.00;-100.00;NULL;0.00;19.05;0.00;14.29;14.29;52.38;1;1;NULL;25.00
2233;140;TRATAMIENTOS ESTETICOS;1;1;4;2;16.67;0.00;100.00;0.00;NULL;6.25;12.50;28.13;15.63;9.38;28.13;1;1;NULL;18.18
2234;141;TRATAMIENTOS ESTETICOS;2;3;3;4;2.44;2.44;86.00;-80.00;0.00;1.47;11.76;11.03;11.03;8.82;55.88;3;4;2.33;11.63
2235;142;TRATAMIENTOS ESTETICOS;3;2;4;2;8.33;8.33;67.00;-60.00;0.00;8.70;13.04;8.70;26.09;8.70;34.78;2;2;9.52;23.81
2236;143;TRATAMIENTOS ESTETICOS;1;1;4;2;33.33;0.00;100.00;0.00;NULL;28.57;28.57;42.86;0.00;0.00;0.00;1;1;NULL;33.33
2237;144;TRATAMIENTOS ESTETICOS;1;2;4;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;100.00;0.00;0.00;2;1;NULL;NULL
2238;145;TRATAMIENTOS ESTETICOS;1;2;3;3;10.00;0.00;100.00;-83.33;-100.00;10.00;33.33;0.00;16.67;0.00;40.00;3;1;9.09;54.55
2239;146;TRATAMIENTOS ESTETICOS;2;2;4;3;13.33;6.67;100.00;0.00;NULL;18.75;8.33;27.08;6.25;6.25;33.33;2;2;NULL;13.33
2240;147;TRATAMIENTOS ESTETICOS;1;2;4;2;7.69;0.00;100.00;-50.00;-100.00;5.26;18.42;23.68;21.05;7.89;23.68;2;1;16.67;16.67
2241;148;TRATAMIENTOS ESTETICOS;1;1;4;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;50.00;50.00;0.00;0.00;1;1;NULL;NULL
2242;149;TRATAMIENTOS ESTETICOS;2;3;4;2;5.56;5.56;100.00;-87.50;0.00;4.08;28.57;20.41;12.24;18.37;16.33;2;2;5.56;44.44
2243;150;TRATAMIENTOS ESTETICOS;3;1;4;2;0.00;0.00;50.00;-100.00;-100.00;0.00;28.57;28.57;42.86;0.00;0.00;1;1;50.00;50.00
2244;151;TRATAMIENTOS ESTETICOS;1;1;4;2;0.00;0.00;100.00;-100.00;-100.00;7.69;15.38;23.08;23.08;0.00;30.77;1;1;12.50;25.00
2245;152;TRATAMIENTOS ESTETICOS;1;1;4;4;0.00;0.00;NULL;-100.00;NULL;27.27;18.18;0.00;0.00;0.00;54.55;1;1;NULL;33.33
2246;153;TRATAMIENTOS ESTETICOS;1;1;4;2;0.00;0.00;NULL;-100.00;NULL;0.00;100.00;0.00;0.00;0.00;0.00;1;1;NULL;100.00
2247;154;TRATAMIENTOS ESTETICOS;4;1;4;5;0.00;0.00;0.00;NULL;-100.00;0.00;0.00;0.00;25.00;0.00;75.00;1;1;50.00;NULL
2248;155;TRATAMIENTOS ESTETICOS;1;3;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;11.11;33.33;5.56;16.67;33.33;3;1;NULL;16.67
2249;156;TRATAMIENTOS ESTETICOS;1;2;1;4;0.00;0.00;NULL;NULL;NULL;40.00;0.00;0.00;0.00;0.00;60.00;1;1;NULL;NULL
2250;157;TRATAMIENTOS ESTETICOS;1;NULL;NULL;2;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;0.00;100.00;0.00;0.00;1;1;100.00;NULL
2251;158;TRATAMIENTOS ESTETICOS;1;3;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;35.29;11.76;17.65;0.00;35.29;3;1;NULL;50.00
2252;159;TRATAMIENTOS ESTETICOS;3;3;3;2;4.35;4.35;75.00;-80.00;-50.00;2.53;17.72;15.19;10.13;11.39;43.04;3;2;8.00;20.00
2253;160;TRATAMIENTOS ESTETICOS;3;3;4;2;5.41;5.41;83.00;-81.82;0.00;2.83;18.87;13.21;15.09;5.66;44.34;3;3;5.41;29.73
2254;161;TRATAMIENTOS ESTETICOS;1;2;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;40.00;0.00;60.00;2;1;NULL;NULL
2255;1;RESTAURANTES;1;5;1;4;3.03;0.00;100.00;-50.00;-100.00;2.78;3.70;3.70;8.33;1.85;79.63;5;3;2.78;5.56
2256;2;RESTAURANTES;1;5;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2257;3;RESTAURANTES;1;4;4;2;0.00;0.00;100.00;-100.00;-100.00;0.00;28.57;0.00;0.00;42.86;28.57;1;1;50.00;50.00
2258;4;RESTAURANTES;1;5;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;50.00;0.00;50.00;5;1;NULL;NULL
2259;5;RESTAURANTES;1;NULL;NULL;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;100.00;0.00;0.00;0.00;NULL;1;NULL;NULL
2260;6;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;25.00;0.00;0.00;0.00;0.00;75.00;1;1;NULL;NULL
2261;7;RESTAURANTES;4;2;4;3;0.00;0.00;0.00;-100.00;NULL;0.00;50.00;0.00;0.00;0.00;50.00;2;1;NULL;50.00
2262;8;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2263;9;RESTAURANTES;1;1;1;2;0.00;0.00;100.00;-100.00;NULL;0.00;36.36;0.00;18.18;0.00;45.45;1;1;NULL;40.00
2264;10;RESTAURANTES;1;5;3;5;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;26.32;15.79;10.53;47.37;5;1;16.67;NULL
2265;11;RESTAURANTES;1;NULL;NULL;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;75.00;25.00;0.00;1;1;NULL;NULL
2266;12;RESTAURANTES;1;1;2;3;0.00;0.00;NULL;-100.00;NULL;0.00;20.00;0.00;0.00;0.00;80.00;1;1;NULL;25.00
2267;13;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2268;14;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2269;15;RESTAURANTES;1;1;4;3;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;10.00;10.00;30.00;50.00;1;1;50.00;NULL
2270;16;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
2271;17;RESTAURANTES;1;5;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2272;18;RESTAURANTES;1;5;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2273;19;RESTAURANTES;1;1;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
2274;20;RESTAURANTES;3;4;4;3;30.00;0.00;67.00;200.00;-100.00;9.68;9.68;3.23;6.45;0.00;70.97;3;1;12.50;12.50
2275;21;RESTAURANTES;1;2;4;3;20.00;0.00;NULL;-50.00;NULL;7.69;23.08;0.00;0.00;0.00;69.23;2;1;NULL;40.00
2276;22;RESTAURANTES;5;2;1;1;0.00;50.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;50.00;50.00;2;1;NULL;NULL
2277;23;RESTAURANTES;1;2;4;2;14.29;0.00;100.00;-50.00;-100.00;5.26;21.05;15.79;31.58;15.79;10.53;1;1;16.67;33.33
2278;24;RESTAURANTES;4;1;1;4;0.00;0.00;0.00;-100.00;-100.00;0.00;14.29;28.57;0.00;0.00;57.14;1;1;50.00;50.00
2279;25;RESTAURANTES;1;1;1;4;0.00;0.00;NULL;-100.00;NULL;0.00;33.33;0.00;0.00;0.00;66.67;1;1;NULL;50.00
2280;26;RESTAURANTES;1;1;4;2;0.00;0.00;100.00;-100.00;-100.00;0.00;17.65;29.41;17.65;11.76;23.53;2;1;25.00;25.00
2281;27;RESTAURANTES;1;5;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;24.00;16.00;0.00;60.00;5;1;NULL;NULL
2282;28;RESTAURANTES;4;2;4;3;33.33;0.00;0.00;NULL;-100.00;25.00;0.00;25.00;16.67;0.00;33.33;2;1;33.33;NULL
2283;29;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;2;1;NULL;NULL
2284;30;RESTAURANTES;1;5;3;4;0.00;0.00;100.00;NULL;-100.00;0.00;4.17;0.00;16.67;8.33;70.83;5;1;16.67;NULL
2285;31;RESTAURANTES;1;3;1;2;0.00;0.00;100.00;-100.00;-100.00;0.00;16.67;0.00;16.67;0.00;66.67;2;1;25.00;25.00
2286;32;RESTAURANTES;1;5;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2287;33;RESTAURANTES;1;4;4;2;11.11;0.00;100.00;-66.67;-100.00;6.25;12.50;28.13;3.13;18.75;31.25;2;1;20.00;30.00
2288;34;RESTAURANTES;1;4;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;15.38;17.31;21.15;5.77;40.38;4;2;25.00;25.00
2289;35;RESTAURANTES;3;5;4;4;0.00;0.00;50.00;-100.00;NULL;6.67;13.33;20.00;0.00;0.00;60.00;4;1;NULL;20.00
2290;36;RESTAURANTES;1;4;3;3;0.00;0.00;100.00;-100.00;NULL;0.00;12.50;0.00;18.75;18.75;50.00;3;1;NULL;16.67
2291;37;RESTAURANTES;1;NULL;NULL;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;100.00;0.00;0.00;0.00;NULL;1;NULL;NULL
2292;38;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2293;39;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;-100.00;0.00;0.00;0.00;0.00;0.00;100.00;1;1;25.00;NULL
2294;40;RESTAURANTES;1;1;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;20.00;40.00;0.00;40.00;2;1;NULL;NULL
2295;41;RESTAURANTES;1;2;4;2;40.00;0.00;100.00;100.00;-100.00;15.38;30.77;0.00;23.08;0.00;30.77;2;1;25.00;25.00
2296;42;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2297;43;RESTAURANTES;1;5;2;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;16.67;0.00;25.00;58.33;5;1;NULL;NULL
2298;44;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;-100.00;NULL;0.00;100.00;0.00;0.00;0.00;0.00;NULL;NULL;NULL;100.00
2299;45;RESTAURANTES;1;1;4;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;50.00;50.00;0.00;1;1;NULL;NULL
2300;46;RESTAURANTES;1;5;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2301;47;RESTAURANTES;1;2;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;50.00;50.00;4;1;NULL;NULL
2302;48;RESTAURANTES;3;5;4;4;7.14;0.00;67.00;-33.33;-100.00;2.33;5.81;23.26;6.98;3.49;58.14;5;3;3.45;10.34
2303;49;RESTAURANTES;1;3;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;33.33;0.00;66.67;2;1;NULL;NULL
2304;50;RESTAURANTES;1;4;3;3;0.00;0.00;100.00;-100.00;NULL;0.00;15.38;15.38;0.00;0.00;69.23;3;1;NULL;20.00
2305;51;RESTAURANTES;3;5;1;2;8.57;8.57;50.00;-57.14;0.00;4.20;10.92;13.45;4.20;10.08;57.14;5;3;7.69;17.95
2306;52;RESTAURANTES;1;2;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;14.29;0.00;21.43;21.43;42.86;2;1;25.00;25.00
2307;53;RESTAURANTES;3;2;2;3;12.50;0.00;50.00;-50.00;-100.00;2.50;7.50;17.50;5.00;12.50;55.00;2;1;8.33;16.67
2308;54;RESTAURANTES;1;1;5;2;40.00;0.00;NULL;100.00;NULL;20.00;20.00;0.00;0.00;0.00;60.00;1;1;NULL;33.33
2309;55;RESTAURANTES;1;2;4;3;5.00;0.00;100.00;-75.00;-100.00;1.41;12.68;39.44;7.04;7.04;32.39;1;2;14.29;19.05
2310;56;RESTAURANTES;1;3;1;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;40.00;0.00;60.00;0.00;2;1;NULL;NULL
2311;57;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;NULL;NULL;NULL
2312;58;RESTAURANTES;1;4;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;11.76;35.29;0.00;0.00;52.94;5;1;20.00;20.00
2313;59;RESTAURANTES;1;2;4;2;12.50;0.00;100.00;0.00;NULL;5.00;10.00;15.00;30.00;0.00;40.00;3;1;NULL;14.29
2314;60;RESTAURANTES;2;5;3;4;6.00;2.00;80.00;-62.50;-85.71;2.21;7.18;9.39;6.63;4.42;70.17;5;4;12.07;13.79
2315;61;RESTAURANTES;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;24.44;6.67;20.00;4.44;44.44;4;2;6.25;31.25
2316;62;RESTAURANTES;1;2;2;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;42.86;0.00;57.14;1;1;NULL;NULL
2317;63;RESTAURANTES;1;5;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2318;64;RESTAURANTES;1;3;5;4;33.33;0.00;NULL;NULL;NULL;14.29;0.00;0.00;0.00;0.00;85.71;4;1;NULL;NULL
2319;65;RESTAURANTES;1;4;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;4;1;NULL;NULL
2320;66;RESTAURANTES;2;5;3;3;5.00;1.67;78.00;-57.14;-90.00;2.91;9.71;12.62;13.59;5.34;55.83;5;5;16.13;11.29
2321;67;RESTAURANTES;3;2;4;3;11.11;0.00;67.00;0.00;-100.00;2.86;8.57;20.00;14.29;11.43;42.86;2;1;33.33;11.11
2322;68;RESTAURANTES;1;3;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;16.00;24.00;0.00;12.00;48.00;2;1;NULL;22.22
2323;69;RESTAURANTES;1;5;2;4;4.35;0.00;100.00;-80.00;-100.00;1.35;16.22;4.05;8.11;4.05;66.22;5;2;8.00;20.00
2324;70;RESTAURANTES;1;2;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;100.00;0.00;2;1;NULL;NULL
2325;71;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;100.00;-100.00;NULL;0.00;33.33;33.33;33.33;0.00;0.00;NULL;NULL;NULL;100.00
2326;72;RESTAURANTES;4;2;4;2;0.00;0.00;0.00;-100.00;-100.00;0.00;36.36;0.00;18.18;0.00;45.45;1;1;66.67;66.67
2327;73;RESTAURANTES;1;3;4;2;0.00;0.00;100.00;-100.00;NULL;0.00;18.18;0.00;50.00;0.00;31.82;3;1;NULL;25.00
2328;74;RESTAURANTES;1;1;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;23.08;7.69;23.08;46.15;1;1;NULL;NULL
2329;75;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
2330;76;RESTAURANTES;1;3;2;3;20.00;0.00;100.00;0.00;NULL;5.00;5.00;35.00;0.00;0.00;55.00;5;1;NULL;14.29
2331;77;RESTAURANTES;3;5;2;2;8.51;4.26;80.00;-42.86;-60.00;4.27;7.93;15.85;15.24;14.02;42.68;5;4;10.00;14.00
2332;78;RESTAURANTES;1;5;2;4;12.90;0.00;100.00;-33.33;-100.00;3.81;14.29;5.71;10.48;10.48;55.24;5;3;3.03;18.18
2333;79;RESTAURANTES;3;2;4;2;11.11;11.11;100.00;NULL;NULL;6.25;0.00;28.13;9.38;9.38;46.88;3;1;NULL;NULL
2334;80;RESTAURANTES;1;5;4;3;10.00;0.00;100.00;NULL;-100.00;3.23;0.00;9.68;9.68;3.23;74.19;5;1;11.11;NULL
2335;81;RESTAURANTES;1;5;4;3;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;5;1;NULL;NULL
2336;82;RESTAURANTES;3;3;3;1;0.00;20.00;100.00;NULL;NULL;0.00;0.00;60.00;20.00;0.00;20.00;2;1;NULL;NULL
2337;83;RESTAURANTES;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;21.21;0.00;18.18;15.15;45.45;5;1;20.00;20.00
2338;84;RESTAURANTES;1;5;4;3;12.50;0.00;100.00;0.00;NULL;4.17;8.33;12.50;12.50;12.50;50.00;5;1;NULL;14.29
2339;85;RESTAURANTES;1;5;2;4;0.00;0.00;100.00;-100.00;NULL;0.00;10.81;13.51;0.00;8.11;67.57;5;1;NULL;14.29
2340;86;RESTAURANTES;1;5;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;50.00;0.00;0.00;50.00;3;1;NULL;NULL
2341;87;RESTAURANTES;1;5;4;4;10.00;0.00;100.00;0.00;-100.00;8.57;5.71;25.71;8.57;0.00;51.43;5;1;10.00;10.00
2342;88;RESTAURANTES;2;3;3;3;5.56;0.00;75.00;0.00;NULL;1.56;3.13;23.44;9.38;10.94;51.56;2;2;NULL;4.76
2343;89;RESTAURANTES;2;5;3;3;7.69;7.69;100.00;-50.00;NULL;2.44;9.76;7.32;7.32;17.07;56.10;5;1;NULL;13.33
2344;90;RESTAURANTES;3;5;4;3;14.29;0.00;33.00;0.00;-100.00;4.17;8.33;20.83;16.67;12.50;37.50;5;1;28.57;14.29
2345;91;RESTAURANTES;1;2;4;2;0.00;0.00;100.00;-100.00;-100.00;0.00;40.00;30.00;30.00;0.00;0.00;1;1;33.33;33.33
2346;92;RESTAURANTES;1;4;5;2;33.33;0.00;100.00;NULL;NULL;11.11;0.00;0.00;11.11;33.33;44.44;5;1;NULL;NULL
2347;93;RESTAURANTES;1;1;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
2348;94;RESTAURANTES;3;5;4;2;4.35;8.70;75.00;-87.50;100.00;1.45;21.74;5.80;17.39;4.35;49.28;5;2;4.17;33.33
2349;95;RESTAURANTES;2;5;4;3;6.25;3.13;100.00;-66.67;0.00;2.13;12.77;11.70;3.19;5.32;64.89;5;3;3.03;18.18
2350;96;RESTAURANTES;1;5;1;2;0.00;0.00;100.00;-100.00;NULL;0.00;6.25;18.75;40.63;6.25;28.13;5;1;NULL;8.33
2351;97;RESTAURANTES;1;4;5;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;42.86;0.00;42.86;14.29;4;1;NULL;NULL
2352;98;RESTAURANTES;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;NULL;NULL;NULL;NULL
2353;99;RESTAURANTES;3;1;1;2;0.00;0.00;33.00;NULL;-100.00;0.00;0.00;44.44;33.33;0.00;22.22;1;1;100.00;NULL
2354;100;RESTAURANTES;1;2;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;30.77;0.00;7.69;0.00;61.54;1;1;25.00;50.00
2355;101;RESTAURANTES;1;5;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;15.38;0.00;23.08;0.00;61.54;5;1;25.00;25.00
2356;102;RESTAURANTES;1;5;4;4;9.09;0.00;100.00;NULL;NULL;2.78;0.00;27.78;8.33;0.00;61.11;5;1;NULL;NULL
2357;103;RESTAURANTES;1;2;4;4;9.09;0.00;100.00;-66.67;NULL;6.06;15.15;27.27;18.18;3.03;30.30;2;1;NULL;25.00
2358;104;RESTAURANTES;1;5;4;2;16.67;0.00;100.00;-66.67;NULL;5.26;26.32;0.00;0.00;15.79;52.63;5;1;NULL;42.86
2359;105;RESTAURANTES;3;5;1;1;3.13;12.50;78.00;-80.00;300.00;0.87;12.17;22.61;19.13;13.04;32.17;5;3;2.78;13.89
2360;106;RESTAURANTES;1;5;4;4;7.14;0.00;100.00;0.00;NULL;2.33;4.65;20.93;2.33;6.98;62.79;5;2;NULL;7.69
2361;107;RESTAURANTES;1;5;4;4;0.00;0.00;NULL;-100.00;NULL;0.00;50.00;0.00;0.00;0.00;50.00;5;1;NULL;50.00
2362;108;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
2363;109;RESTAURANTES;1;NULL;NULL;3;33.33;0.00;NULL;NULL;NULL;14.29;0.00;0.00;0.00;0.00;85.71;NULL;1;NULL;NULL
2364;110;RESTAURANTES;1;5;4;4;7.69;0.00;100.00;0.00;NULL;2.50;7.50;7.50;7.50;7.50;67.50;5;1;NULL;7.69
2365;111;RESTAURANTES;3;4;3;3;0.00;0.00;67.00;-100.00;NULL;0.00;15.00;30.00;20.00;5.00;30.00;3;1;NULL;16.67
2366;112;RESTAURANTES;1;1;5;3;33.33;0.00;NULL;NULL;NULL;14.29;0.00;0.00;0.00;0.00;85.71;1;1;NULL;NULL
2367;113;RESTAURANTES;1;5;1;2;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;60.00;0.00;40.00;5;1;NULL;NULL
2368;114;RESTAURANTES;1;3;4;2;28.57;0.00;100.00;100.00;-100.00;10.00;10.00;12.50;7.50;17.50;42.50;3;2;9.09;18.18
2369;115;RESTAURANTES;2;5;2;3;0.00;4.76;100.00;-100.00;-50.00;0.00;5.19;14.29;15.58;3.90;61.04;5;2;8.00;8.00
2370;116;RESTAURANTES;1;5;4;3;9.52;0.00;100.00;-33.33;-100.00;3.28;9.84;26.23;22.95;0.00;37.70;5;2;5.00;15.00
2371;117;RESTAURANTES;3;3;1;1;0.00;20.00;100.00;-100.00;NULL;0.00;11.11;0.00;11.11;16.67;61.11;3;1;NULL;14.29
2372;118;RESTAURANTES;2;5;4;4;7.14;1.43;80.00;-28.57;-80.00;2.14;5.56;8.97;11.11;11.97;60.26;5;5;6.85;9.59
2373;119;RESTAURANTES;1;5;4;4;0.00;0.00;NULL;-100.00;NULL;0.00;40.00;0.00;0.00;0.00;60.00;1;1;NULL;50.00
2374;120;RESTAURANTES;1;1;2;3;0.00;0.00;100.00;-100.00;NULL;0.00;9.09;27.27;0.00;0.00;63.64;1;1;NULL;25.00
2375;121;RESTAURANTES;1;4;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;33.33;33.33;0.00;33.33;3;1;NULL;NULL
2376;122;RESTAURANTES;4;5;3;3;0.00;0.00;0.00;-100.00;NULL;0.00;10.00;30.00;0.00;0.00;60.00;5;1;NULL;14.29
2377;123;RESTAURANTES;1;2;2;3;0.00;0.00;100.00;-100.00;NULL;5.56;16.67;16.67;5.56;16.67;38.89;2;1;NULL;28.57
2378;124;RESTAURANTES;1;4;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;18.18;0.00;27.27;27.27;27.27;2;1;NULL;25.00
2379;125;RESTAURANTES;1;4;2;3;0.00;0.00;NULL;-100.00;NULL;0.00;20.00;0.00;0.00;0.00;80.00;3;1;NULL;25.00
2380;126;RESTAURANTES;3;5;2;4;0.00;0.00;67.00;-100.00;-100.00;0.00;15.00;7.50;10.00;0.00;67.50;4;1;7.69;15.38
2381;127;RESTAURANTES;1;4;2;3;25.00;0.00;100.00;-50.00;-100.00;5.88;17.65;0.00;0.00;23.53;52.94;5;1;20.00;40.00
2382;128;RESTAURANTES;1;1;4;4;0.00;0.00;NULL;NULL;NULL;0.00;14.29;0.00;14.29;0.00;71.43;2;1;NULL;NULL
2383;129;RESTAURANTES;3;5;3;4;4.17;0.00;57.00;-83.33;-100.00;2.44;12.20;17.07;13.41;9.76;45.12;5;2;15.38;23.08
2384;130;RESTAURANTES;2;5;4;4;6.25;0.00;80.00;-66.67;-100.00;3.85;17.31;11.54;23.08;0.00;44.23;5;2;20.00;20.00
2385;131;RESTAURANTES;3;4;2;1;0.00;20.00;100.00;-100.00;NULL;0.00;12.50;18.75;18.75;12.50;37.50;5;1;NULL;16.67
